instance_idx,feature,feature_value,lime_weight,abs_weight
125,other_parties,2.0,-0.04104155799112527,0.04104155799112527
125,residence_since,4.0,-0.02936891647449222,0.02936891647449222
125,property_magnitude,2.0,-0.026782575204062294,0.026782575204062294
125,age,23.0,0.03347012975228842,0.03347012975228842
125,other_payment_plans,1.0,0.0026510169100846365,0.0026510169100846365
125,housing,2.0,-0.0445411008926737,0.0445411008926737
125,existing_credits,1.0,0.004834188902474613,0.004834188902474613
125,job,2.0,-0.013565729230496449,0.013565729230496449
125,num_dependents,1.0,0.0012446983004610634,0.0012446983004610634
125,own_telephone,0.0,0.02729589875520411,0.02729589875520411
125,foreign_worker,1.0,-0.02138048608437785,0.02138048608437785
126,checking_status,2.0,-0.006473960189039426,0.006473960189039426
126,duration,24.0,-0.05003714755346245,0.05003714755346245
126,credit_history,3.0,-0.043200258411283686,0.043200258411283686
126,purpose,6.0,-0.0153309543845691,0.0153309543845691
126,credit_amount,5152.0,-0.06783177392535432,0.06783177392535432
126,savings_status,2.0,0.014282599137546035,0.014282599137546035
126,employment,1.0,0.0030897957178243735,0.0030897957178243735
126,installment_commitment,4.0,-0.04015538580842951,0.04015538580842951
126,personal_status,3.0,-0.030586302546794078,0.030586302546794078
126,other_parties,2.0,-0.025487821124630355,0.025487821124630355
126,residence_since,2.0,0.004866002764940791,0.004866002764940791
126,property_magnitude,0.0,0.07047388083532391,0.07047388083532391
126,age,25.0,0.056304449202680795,0.056304449202680795
126,other_payment_plans,0.0,0.10544070874475847,0.10544070874475847
126,housing,1.0,-0.007957862653005628,0.007957862653005628
126,existing_credits,1.0,0.04682236036123385,0.04682236036123385
126,job,1.0,-0.0066990084998881155,0.0066990084998881155
126,num_dependents,1.0,0.015733701601432865,0.015733701601432865
126,own_telephone,0.0,-0.007327637155550418,0.007327637155550418
126,foreign_worker,1.0,-0.019060731726559976,0.019060731726559976
133,checking_status,3.0,-0.02863674965463275,0.02863674965463275
133,duration,18.0,0.006917882459112117,0.006917882459112117
133,credit_history,3.0,-0.01733716172947811,0.01733716172947811
133,purpose,6.0,-0.03092372113708636,0.03092372113708636
133,credit_amount,1126.0,0.03737680346839824,0.03737680346839824
133,savings_status,4.0,-0.04510648687251992,0.04510648687251992
133,employment,2.0,-0.005797632591242378,0.005797632591242378
133,installment_commitment,4.0,-0.04908905340147416,0.04908905340147416
133,personal_status,0.0,0.06068997241865951,0.06068997241865951
133,other_parties,2.0,-0.00786819520394535,0.00786819520394535
133,residence_since,2.0,0.017459910832868922,0.017459910832868922
133,property_magnitude,3.0,-0.031466087889757514,0.031466087889757514
133,age,21.0,0.05777748625808337,0.05777748625808337
133,other_payment_plans,1.0,-0.00887752408196166,0.00887752408196166
133,housing,2.0,-0.05507846355561568,0.05507846355561568
133,existing_credits,1.0,-0.004881622814697296,0.004881622814697296
133,job,1.0,0.014688359321710023,0.014688359321710023
133,num_dependents,1.0,0.009301712970949698,0.009301712970949698
133,own_telephone,1.0,-0.03151008048790144,0.03151008048790144
133,foreign_worker,1.0,-0.005888863082657019,0.005888863082657019
135,checking_status,0.0,0.05978216432977606,0.05978216432977606
135,duration,12.0,-0.010309681770780649,0.010309681770780649
135,credit_history,3.0,-0.01780519313068337,0.01780519313068337
135,purpose,4.0,-0.0062507091536209225,0.0062507091536209225
135,credit_amount,1007.0,0.06234316020424836,0.06234316020424836
135,savings_status,3.0,-0.011424597551155461,0.011424597551155461
135,employment,0.0,0.045343859845224065,0.045343859845224065
135,installment_commitment,4.0,-0.02523452386530246,0.02523452386530246
135,personal_status,2.0,0.043924066173421296,0.043924066173421296
135,other_parties,2.0,-0.024627638303942136,0.024627638303942136
135,residence_since,1.0,0.05271283950838709,0.05271283950838709
135,property_magnitude,3.0,-0.08501053020129297,0.08501053020129297
135,age,22.0,0.0410037990961039,0.0410037990961039
135,other_payment_plans,1.0,0.018722147988550757,0.018722147988550757
135,housing,1.0,-0.01250531837724538,0.01250531837724538
135,existing_credits,1.0,0.02912457887760834,0.02912457887760834
135,job,1.0,0.008513223934235571,0.008513223934235571
135,num_dependents,1.0,0.009389955168830922,0.009389955168830922
135,own_telephone,0.0,0.05622815047005316,0.05622815047005316
135,foreign_worker,1.0,-0.03311213021851689,0.03311213021851689
140,checking_status,0.0,0.01743232074971556,0.01743232074971556
140,duration,12.0,0.0034867238291462887,0.0034867238291462887
140,credit_history,1.0,0.0157308148766435,0.0157308148766435
140,purpose,3.0,0.010833677147655152,0.010833677147655152
140,credit_amount,3617.0,0.00040393949510803717,0.00040393949510803717
140,savings_status,2.0,0.006961006340611205,0.006961006340611205
140,employment,3.0,-0.012009968231865483,0.012009968231865483
140,installment_commitment,1.0,0.022121862039362627,0.022121862039362627
140,personal_status,3.0,-0.0030296404874693428,0.0030296404874693428
140,other_parties,2.0,-0.011867645839558329,0.011867645839558329
140,residence_since,4.0,-0.01022453698801127,0.01022453698801127
140,property_magnitude,0.0,0.017012213392287406,0.017012213392287406
140,age,28.0,0.014357986471017192,0.014357986471017192
140,other_payment_plans,1.0,-0.004602956394862688,0.004602956394862688
140,housing,2.0,-0.02322015793341578,0.02322015793341578
140,existing_credits,3.0,-0.027205073839434893,0.027205073839434893
140,job,1.0,0.00789642033649724,0.00789642033649724
140,num_dependents,1.0,0.0064412725245160014,0.0064412725245160014
140,own_telephone,1.0,-0.014694597167857442,0.014694597167857442
140,foreign_worker,1.0,-0.008811390348159634,0.008811390348159634
142,checking_status,3.0,-0.026489998693757552,0.026489998693757552
142,duration,15.0,0.005110563844277195,0.005110563844277195
142,credit_history,1.0,0.008115460825668271,0.008115460825668271
142,purpose,9.0,-0.046665881787799304,0.046665881787799304
142,credit_amount,3368.0,0.0016986254697543364,0.0016986254697543364
142,savings_status,3.0,-0.0265851324577187,0.0265851324577187
142,employment,3.0,-0.030141175695708435,0.030141175695708435
142,installment_commitment,3.0,-0.0020822384649871626,0.0020822384649871626
142,personal_status,3.0,-0.048661774823951016,0.048661774823951016
142,other_parties,2.0,-0.0020759902212346484,0.0020759902212346484
142,residence_since,4.0,-0.05409799247014019,0.05409799247014019
142,property_magnitude,2.0,-0.0098038833433533,0.0098038833433533
142,age,23.0,0.0504426815572878,0.0504426815572878
142,other_payment_plans,1.0,-0.008233256694664622,0.008233256694664622
142,housing,2.0,-0.0865862956237492,0.0865862956237492
142,existing_credits,2.0,-0.04999743797670187,0.04999743797670187
142,job,1.0,0.0038215955473872775,0.0038215955473872775
142,num_dependents,1.0,0.027502369424736654,0.027502369424736654
142,own_telephone,1.0,-0.034740428222636316,0.034740428222636316
142,foreign_worker,1.0,-0.007770055966577956,0.007770055966577956
146,checking_status,1.0,0.03769394083922598,0.03769394083922598
146,duration,15.0,-0.019151139097143496,0.019151139097143496
146,credit_history,1.0,0.035590483291367055,0.035590483291367055
146,purpose,3.0,0.08996241448151544,0.08996241448151544
146,credit_amount,1433.0,0.05516551928822843,0.05516551928822843
146,savings_status,2.0,0.03681328599859401,0.03681328599859401
146,employment,0.0,0.06604717596706096,0.06604717596706096
146,installment_commitment,4.0,-0.07255491173989105,0.07255491173989105
146,personal_status,0.0,0.06318685749528581,0.06318685749528581
146,other_parties,2.0,-0.06075613395279042,0.06075613395279042
146,residence_since,3.0,-0.01164077454012358,0.01164077454012358
146,property_magnitude,1.0,-0.012548806458147257,0.012548806458147257
146,age,25.0,0.015771409504501382,0.015771409504501382
146,other_payment_plans,1.0,0.0287454602830547,0.0287454602830547
146,housing,2.0,-0.06743149257981215,0.06743149257981215
146,existing_credits,2.0,0.022487976116037534,0.022487976116037534
146,job,1.0,-0.010319845444655439,0.010319845444655439
146,num_dependents,1.0,0.03660971877674032,0.03660971877674032
146,own_telephone,0.0,0.061552143711119,0.061552143711119
146,foreign_worker,1.0,0.029536200448650084,0.029536200448650084
151,checking_status,0.0,0.028795102488215003,0.028795102488215003
151,duration,36.0,-0.04397912219181787,0.04397912219181787
151,credit_history,2.0,-0.003323088342185327,0.003323088342185327
151,purpose,4.0,-0.01890751352819687,0.01890751352819687
151,credit_amount,2862.0,-0.017893113787938657,0.017893113787938657
151,savings_status,0.0,0.0502995872620395,0.0502995872620395
151,employment,3.0,-0.0253599623935104,0.0253599623935104
151,installment_commitment,4.0,-0.02397663527785725,0.02397663527785725
151,personal_status,3.0,-0.031399162579319316,0.031399162579319316
151,other_parties,2.0,-0.005247368740207591,0.005247368740207591
151,residence_since,3.0,0.0035381629551783783,0.0035381629551783783
151,property_magnitude,2.0,-0.028493982091798948,0.028493982091798948
151,age,30.0,0.014742937640987797,0.014742937640987797
151,other_payment_plans,1.0,-0.00533755533296613,0.00533755533296613
151,housing,0.0,0.04134334698845876,0.04134334698845876
151,existing_credits,1.0,0.02035342324809014,0.02035342324809014
151,job,1.0,0.010440670632446789,0.010440670632446789
151,num_dependents,1.0,0.01147080092250061,0.01147080092250061
151,own_telephone,0.0,0.02424544170834234,0.02424544170834234
151,foreign_worker,1.0,-0.0006783336804825088,0.0006783336804825088
159,checking_status,1.0,0.04186760949485234,0.04186760949485234
159,duration,12.0,-0.027770120393404017,0.027770120393404017
159,credit_history,3.0,-0.03664878987129315,0.03664878987129315
159,purpose,3.0,0.04105374352335852,0.04105374352335852
159,credit_amount,652.0,0.041936526354361466,0.041936526354361466
159,savings_status,2.0,0.02202993813827231,0.02202993813827231
159,employment,3.0,-0.06353216762349567,0.06353216762349567
159,installment_commitment,4.0,-0.040086460356118014,0.040086460356118014
159,personal_status,0.0,0.0763719743106158,0.0763719743106158
159,other_parties,2.0,-0.021656736067936604,0.021656736067936604
159,residence_since,4.0,-0.05028460633812429,0.05028460633812429
159,property_magnitude,1.0,-0.001551010815432737,0.001551010815432737
159,age,24.0,0.06109240152334705,0.06109240152334705
159,other_payment_plans,1.0,0.0069099565892125755,0.0069099565892125755
159,housing,2.0,-0.06680443552308801,0.06680443552308801
159,existing_credits,1.0,0.00912260191549334,0.00912260191549334
159,job,1.0,0.009659205731907443,0.009659205731907443
159,num_dependents,1.0,0.017364456821994424,0.017364456821994424
159,own_telephone,0.0,0.04748778186005728,0.04748778186005728
159,foreign_worker,1.0,-0.023739521386778234,0.023739521386778234
160,checking_status,0.0,0.02516102696703342,0.02516102696703342
160,duration,36.0,-0.061368719286408,0.061368719286408
160,credit_history,3.0,-0.029101867196252844,0.029101867196252844
160,purpose,6.0,0.003113180305255504,0.003113180305255504
160,credit_amount,4795.0,0.006464348875552468,0.006464348875552468
160,savings_status,2.0,0.0056645304354560715,0.0056645304354560715
160,employment,2.0,-0.017013932061684927,0.017013932061684927
160,installment_commitment,4.0,-0.04866142787135211,0.04866142787135211
160,personal_status,0.0,0.042165947250219514,0.042165947250219514
160,other_parties,2.0,0.00033452255741131125,0.00033452255741131125
160,residence_since,1.0,0.030449168572780287,0.030449168572780287
160,property_magnitude,2.0,-0.007848020176817993,0.007848020176817993
160,age,30.0,0.041818042580883535,0.041818042580883535
160,other_payment_plans,1.0,0.03436348758425251,0.03436348758425251
160,housing,1.0,0.016693031956019053,0.016693031956019053
160,existing_credits,1.0,-0.004598515936594858,0.004598515936594858
160,job,0.0,0.029567469711873066,0.029567469711873066
160,num_dependents,1.0,-0.024907510847986012,0.024907510847986012
160,own_telephone,1.0,-0.05708072886951281,0.05708072886951281
160,foreign_worker,1.0,-0.02517146501826522,0.02517146501826522
177,checking_status,0.0,0.016076888105243624,0.016076888105243624
177,duration,24.0,-0.01064646787271687,0.01064646787271687
177,credit_history,2.0,-0.002240029604745449,0.002240029604745449
177,purpose,0.0,0.042856855131345656,0.042856855131345656
177,credit_amount,6967.0,-0.029776938129973604,0.029776938129973604
177,savings_status,0.0,0.034718466505214346,0.034718466505214346
177,employment,1.0,0.0017860611563445873,0.0017860611563445873
177,installment_commitment,4.0,-0.0039005538661880494,0.0039005538661880494
177,personal_status,3.0,-0.004990651584631317,0.004990651584631317
177,other_parties,2.0,-0.010806602179637458,0.010806602179637458
177,residence_since,4.0,-0.02001529188783969,0.02001529188783969
177,property_magnitude,0.0,0.013534232958426462,0.013534232958426462
177,age,36.0,0.002917739868345605,0.002917739868345605
177,other_payment_plans,1.0,-0.002231583320473539,0.002231583320473539
177,housing,2.0,-0.024071414721560165,0.024071414721560165
177,existing_credits,1.0,0.016740965300145676,0.016740965300145676
177,job,0.0,0.031174549260930225,0.031174549260930225
177,num_dependents,1.0,0.007570968902699005,0.007570968902699005
177,own_telephone,1.0,-0.012274728640587526,0.012274728640587526
177,foreign_worker,1.0,-0.0004154523004844488,0.0004154523004844488
186,checking_status,0.0,0.061348200673745926,0.061348200673745926
186,duration,24.0,-0.08620971227480491,0.08620971227480491
186,credit_history,3.0,-0.04707002336928557,0.04707002336928557
186,purpose,4.0,0.0022958736501578173,0.0022958736501578173
186,credit_amount,1201.0,0.04997616040844535,0.04997616040844535
186,savings_status,2.0,0.04905691188145647,0.04905691188145647
186,employment,2.0,-0.04279867487538274,0.04279867487538274
186,installment_commitment,4.0,-0.05320412374211971,0.05320412374211971
186,personal_status,3.0,-0.07664136465767973,0.07664136465767973
186,other_parties,2.0,-0.006551921463101128,0.006551921463101128
186,residence_since,1.0,0.09105182934710826,0.09105182934710826
186,property_magnitude,1.0,0.006228093327541943,0.006228093327541943
186,age,26.0,0.1048907093666901,0.1048907093666901
186,other_payment_plans,1.0,-0.05405291780704095,0.05405291780704095
186,housing,1.0,-0.006100963604454255,0.006100963604454255
186,existing_credits,1.0,0.030220995643239216,0.030220995643239216
186,job,1.0,0.01851485306128861,0.01851485306128861
186,num_dependents,1.0,-0.02355459654026883,0.02355459654026883
186,own_telephone,0.0,0.03891600052368697,0.03891600052368697
186,foreign_worker,1.0,0.006238685235833301,0.006238685235833301
192,checking_status,3.0,-1.0611480538701845e-06,1.0611480538701845e-06
192,duration,10.0,8.318866423540736e-08,8.318866423540736e-08
192,credit_history,3.0,-5.412384570396319e-07,5.412384570396319e-07
192,purpose,4.0,-2.9377830125782684e-08,2.9377830125782684e-08
192,credit_amount,1287.0,5.236448500852468e-07,5.236448500852468e-07
192,savings_status,4.0,-1.8387163306182492e-06,1.8387163306182492e-06
192,employment,3.0,-2.141588470673072e-06,2.141588470673072e-06
192,installment_commitment,4.0,-1.8587074729860818e-06,1.8587074729860818e-06
192,personal_status,3.0,-2.2818833096588566e-07,2.2818833096588566e-07
192,other_parties,0.0,2.1147859513151594e-06,2.1147859513151594e-06
192,residence_since,2.0,7.444342868211961e-07,7.444342868211961e-07
192,property_magnitude,1.0,1.9669941764520205e-07,1.9669941764520205e-07
192,age,45.0,6.170253861106171e-07,6.170253861106171e-07
192,other_payment_plans,1.0,2.1787694678466163e-08,2.1787694678466163e-08
192,housing,1.0,1.1881206798318883e-06,1.1881206798318883e-06
192,existing_credits,1.0,2.813290326307391e-07,2.813290326307391e-07
192,job,3.0,-2.0838416936734715e-06,2.0838416936734715e-06
192,num_dependents,1.0,2.781666882703603e-07,2.781666882703603e-07
192,own_telephone,0.0,-7.343026521460742e-07,7.343026521460742e-07
192,foreign_worker,0.0,2.290531950089726e-06,2.290531950089726e-06
196,checking_status,0.0,0.05844940672755085,0.05844940672755085
196,duration,20.0,-0.046192662567235955,0.046192662567235955
196,credit_history,2.0,-0.003867811611681456,0.003867811611681456
196,purpose,5.0,0.015922820348328107,0.015922820348328107
196,credit_amount,2629.0,0.027014714302884445,0.027014714302884445
196,savings_status,2.0,0.030927818476586308,0.030927818476586308
196,employment,0.0,0.03518271118717791,0.03518271118717791
196,installment_commitment,2.0,0.0600801303617585,0.0600801303617585
196,personal_status,3.0,-0.03906893875515758,0.03906893875515758
196,other_parties,2.0,-0.0025129356658100737,0.0025129356658100737
196,residence_since,3.0,0.018117784991344314,0.018117784991344314
196,property_magnitude,0.0,0.03679316463150788,0.03679316463150788
196,age,29.0,0.05872302252165504,0.05872302252165504
196,other_payment_plans,0.0,0.1063631176586845,0.1063631176586845
196,housing,1.0,0.01355588465518169,0.01355588465518169
196,existing_credits,2.0,-0.04525606169855014,0.04525606169855014
196,job,1.0,-0.007439050497312266,0.007439050497312266
196,num_dependents,1.0,0.035857841481357906,0.035857841481357906
196,own_telephone,1.0,-0.04180679020350406,0.04180679020350406
196,foreign_worker,1.0,-0.007866305062780861,0.007866305062780861
